material_id,elasticity.K_VRH,elasticity.G_VRH,composition
mp-12268,54.0,19.0,Ba1 Cu1 F4
mp-12427,151.0,92.0,Sr2 Ta1 Ga1 O6
mp-1251,233.0,96.0,V1 Rh1
mp-12565,129.0,31.0,Mn1 Au4
mp-12593,243.0,111.0,Sc1 Ir3
mp-12666,124.0,78.0,Be12 Pd1
mp-12759,112.0,26.0,Zn2 Cu1 Au1
mp-1278,126.0,87.0,Zr2 Si1
mp-12962,113.0,58.0,Zr6 Fe1 Sb2
mp-13070,86.0,55.0,Sc2 Al1 C1
mp-13119,93.0,19.0,Cd1 O1
mp-1321,39.0,18.0,Cd1 Sb1
mp-1326,164.0,22.0,Nb3 Sn1
mp-13312,50.0,27.0,Sc1 Tl1 S2
mp-1349,118.0,50.0,Sr1 Pt2
mp-13797,35.0,30.0,K2 Na1 Cu1 F6
mp-13911,59.0,19.0,Ca1 Zn2 Ge2
mp-1395,252.0,76.0,V1 Ru1
mp-13993,72.0,46.0,Ti3 Ni1 S6
mp-14006,50.0,22.0,Ba1 Ge1 F6
mp-14105,100.0,34.0,Al1 Tl1 O2
mp-14142,171.0,51.0,Ti1 Zn1 O3
mp-14285,163.0,122.0,Co1 P2
mp-1438,266.0,152.0,Zr1 Ir3
mp-14568,57.0,29.0,Ba1 Mg1 F4
mp-1472,238.0,226.0,Zr1 B2
mp-1483,221.0,83.0,Si1 Rh1
mp-15605,139.0,73.0,Sc1 Si3 Ni2
mp-15643,40.0,31.0,Sr1 Mg1 Ge1
mp-15651,104.0,45.0,Ni1 Se1
mp-15780,198.0,75.0,Mg1 P1 Pt5
mp-15809,289.0,185.0,Cr2 B1
mp-15845,52.0,29.0,Sr1 Li4 N2
mp-16053,27.0,21.0,Cu1 Si1 O3
mp-1609,276.0,104.0,Cr3 Ir1
mp-16246,71.0,14.0,Cd1 Sb1 Au1
mp-16261,97.0,58.0,Ca1 Ge2 Rh2
mp-16290,190.0,60.0,Zn1 Ni3 C1
mp-16497,108.0,45.0,Sc1 Al1 Cu2
mp-16514,167.0,75.0,Al3 Ni5
mp-1689,262.0,75.0,Hf1 Re2
mp-171,213.0,101.0,V1 Ni3
mp-17639,81.0,51.0,Y2 Zn17
mp-1773,337.0,270.0,Re1 B2
mp-17783,57.0,30.0,Mg3 Au1
mp-1780,138.0,61.0,Sc1 Rh1
mp-1782,81.0,37.0,Sc1 Se1
mp-18288,64.0,16.0,Ti1 Sn2 O4
mp-18513,36.0,20.0,Ba2 Mn1 Se3
mp-18850,139.0,66.0,Ba1 Y1 Mn2 O5
mp-18903,107.0,44.0,Sr2 Cd1 W1 O6
mp-18908,131.0,62.0,Sr2 Ni1 Te1 O6
mp-18924,109.0,55.0,Sr3 Fe2 O6
mp-18937,202.0,80.0,V2 O3
mp-18966,131.0,42.0,Fe1 Ag1 O2
mp-18972,131.0,72.0,Sr2 V1 O4
mp-19091,184.0,137.0,Cr1 O1
mp-19133,125.0,47.0,Y1 V1 O4
mp-19299,181.0,109.0,Cr1 B1 O3
mp-19417,166.0,47.0,Ti1 Fe1 O3
mp-19419,121.0,74.0,Li1 Fe1 O2
mp-19420,127.0,72.0,Sr2 Mg1 W1 O6
mp-1949,210.0,61.0,Ti1 Mn2
mp-196,125.0,84.0,Al5 Co2
mp-19791,81.0,48.0,Ca1 Ge2 Ru2
mp-19807,97.0,57.0,Co3 Sn2 S2
mp-20120,107.0,60.0,Fe1 Se1
mp-20192,162.0,86.0,Hf1 Mn1 Si1
mp-20199,28.0,13.0,P1 Pb1 S3
mp-2025,131.0,120.0,Hf1 Be5
mp-20269,145.0,16.0,Mn1 Ga1 Pt1
mp-20422,19.0,10.0,K1 Mn1 P1
mp-20424,198.0,113.0,Mg1 Co3 C1
mp-20457,2.0,49.0,In1 P1
mp-20458,55.0,10.0,Pt1 Pb1 F6
mp-20473,140.0,32.0,Mn2 Ge1
mp-20536,127.0,72.0,Co1 Sn1
mp-20661,118.0,72.0,Ti2 Pb1 C1
mp-2071,65.0,35.0,Zn3 P2
mp-20841,109.0,57.0,Ba2 Ca1 Ir1 O6
mp-20860,209.0,115.0,Mn3 Sn1 C1
mp-21008,175.0,84.0,Ni3 Ge1
mp-21141,129.0,62.0,Fe2 Cu1 Ge2
mp-2123,173.0,61.0,Nb3 Au2
mp-2132,181.0,87.0,Cr1 N1
mp-21440,196.0,95.0,Nb1 Cr1 Ge1
mp-21464,350.0,131.0,Co1 Re1 B1
mp-215,46.0,29.0,Y1 Sb1
mp-21850,140.0,59.0,Fe3 Sn1 C1
mp-21862,476.0,158.0,V1 Ru3 C1
mp-22027,80.0,20.0,Mn1 Sn1 Au1
mp-2207,23.0,14.0,Nb1 Se2
mp-22204,228.0,79.0,Co2 P1
mp-2231,24.0,17.0,Sn1 S1
mp-22434,213.0,125.0,Hf1 Fe1 P1
mp-22444,219.0,101.0,Ta4 Fe1 P1
mp-22546,195.0,63.0,Co1 As1 Rh1
mp-22687,33.0,20.0,Ba1 In4
mp-22865,15.0,8.0,Cs1 Cl1
mp-22867,14.0,6.0,Rb1 Br1
mp-22868,104.0,30.0,Bi1 Rh1
mp-2287,184.0,90.0,Si1 Rh1
mp-22891,110.0,21.0,Bi2 O3
mp-22965,7.0,5.0,Bi1 Te1 I1
mp-23038,11.0,5.0,Cs1 V1 Br3
mp-2322,80.0,60.0,Y1 Al2
mp-23262,54.0,30.0,Bi2 O3
mp-23313,33.0,16.0,In1 Bi1
mp-2340,49.0,29.0,Na2 O2
mp-23710,50.0,35.0,Mg1 H2
mp-23918,16.0,8.0,Na1 Ga1 H4
mp-24093,108.0,33.0,Cu1 H1
mp-24289,174.0,38.0,H1 Pd1
mp-2434,106.0,31.0,Sr1 Tl1
mp-24409,13.0,7.0,P1 H4 I1
mp-2454,147.0,79.0,Ti1 Fe2
mp-24650,69.0,58.0,Y1 H2
mp-2653,373.0,383.0,B1 N1
mp-2657,209.0,110.0,Ti1 O2
mp-2674,162.0,73.0,Y1 Pt2
mp-2686,35.0,15.0,Ca2 N1
mp-2693,50.0,29.0,Sn1 Se1
mp-27219,49.0,19.0,Mg1 Sb2 O4
mp-27226,93.0,52.0,Mg1 Cu2 O3
mp-27255,25.0,18.0,Ga2 Te1 S2
mp-2732,235.0,84.0,P1 Rh2
mp-2749,124.0,106.0,Ti1 Be2
mp-27562,93.0,35.0,Na2 Pd3 O4
mp-2768,24.0,14.0,Ba2 As1
mp-27705,33.0,26.0,Li2 Si1
mp-27718,7.0,15.0,Cs1 Hg1 Br3
mp-27838,17.0,10.0,Na3 Bi1
mp-2795,221.0,159.0,Zr1 C1
mp-28069,39.0,24.0,Ca3 As1 Cl3
mp-28264,33.0,12.0,Rb1 H3 O2
mp-2831,162.0,76.0,Fe1 Pd1
mp-2858,183.0,85.0,Zr1 O2
mp-28786,222.0,110.0,Zn1 B2 Ir2
mp-2879,138.0,74.0,Sr1 Sn1 O3
mp-28872,15.0,9.0,Rb1 Br1 O3
mp-2895,119.0,74.0,Mg2 Si1 O4
mp-29026,288.0,110.0,Mn1 W1 N2
mp-29111,172.0,109.0,Al2 Fe3 Si4
mp-2935,42.0,35.0,Li2 Ge1 Au1
mp-2955,70.0,42.0,Na1 Mg1 F3
mp-29551,22.0,8.0,Na3 Hg1
mp-29652,19.0,14.0,Ta1 Se3
mp-29678,61.0,15.0,Ag1 Bi1 S2
mp-29748,25.0,12.0,Te1 Pd1 I1
mp-29868,53.0,25.0,Li1 Au1 C2
mp-30045,120.0,68.0,Co1 Ge2
mp-30234,8.0,4.0,Cs2 W1 Cl6
mp-30427,32.0,19.0,Ba1 Zn1 Bi2
mp-305,194.0,97.0,Ti1 Fe1
mp-30536,89.0,53.0,V5 Sb4
mp-30722,64.0,20.0,Sc1 Hg3
mp-30769,30.0,24.0,Li13 Sn5
mp-30777,182.0,76.0,Mg1 Pt3
mp-30807,165.0,62.0,Zr1 Ni4 Sn1
mp-30816,68.0,29.0,Li2 Al1 Pd1
mp-30849,243.0,78.0,Ta1 Pt2
mp-30921,57.0,21.0,Y6 Co1 Bi2
mp-3094,81.0,45.0,Sr1 Al2 O4
mp-31043,29.0,10.0,H5 N1 F2
mp-31081,103.0,76.0,Sc1 Mn4 Al8
mp-31220,15.0,10.0,Al1 Si1 Te3
mp-315,70.0,22.0,Pb1 F2
mp-32,59.0,45.0,Ge1
mp-32570,197.0,111.0,Al2 O3
mp-32679,227.0,133.0,Nb10 C7
mp-32880,48.0,14.0,Cu1 Br1
mp-33363,48.0,33.0,Li1 Y1 S2
mp-3345,73.0,33.0,Cu3 As1 S4
mp-3385,105.0,50.0,Sr1 P2 Pd2
mp-34169,30.0,17.0,Zn1 In2 Se4
mp-3442,172.0,106.0,Ca1 Ti1 O3
mp-3469,145.0,60.0,Zr1 Ni2 Sb1
mp-3488,96.0,42.0,Na2 Ti3 O7
mp-3497,56.0,19.0,Fe1 Cu1 S2
mp-35035,15.0,5.0,K1 C1 N1
mp-3515,146.0,106.0,Y1 Co2 B2
mp-3519,130.0,50.0,Zr1 S1 O1
mp-3567,47.0,11.0,Na1 V1 Se2
mp-3660,82.0,46.0,Li1 B3 O5
mp-3679,96.0,51.0,Ni1 Sb1 S1
mp-3701,126.0,85.0,Sc1 Al8 Fe4
mp-37214,84.0,66.0,Mn1 Pb1 O3
mp-37307,214.0,110.0,Na1 W2 O6
mp-3740,156.0,40.0,Ti1 Ni2 Sn1
mp-37657,95.0,45.0,Ca3 Si1 O5
mp-38194,142.0,65.0,Y1 O1 F1
mp-3886,124.0,90.0,Zr2 Al1 C1
mp-389,149.0,58.0,Si1 Pd1
mp-390,179.0,55.0,Ti1 O2
mp-4022,151.0,95.0,Zr2 Co1 Si2
mp-4051,9.0,31.0,Al1 P1 O4
mp-4064,114.0,74.0,Ca1 Ni2 P2
mp-408,50.0,42.0,Mg2 Ge1
mp-4156,101.0,59.0,Li2 Zr1 O3
mp-4236,83.0,33.0,Ba1 Zn1 O2
mp-4287,106.0,50.0,Sr2 Sn1 O4
mp-4316,54.0,30.0,Sr1 Ni2 As2
mp-448,251.0,49.0,Co1 N1
mp-449,185.0,103.0,Fe5 Si3
mp-450,287.0,195.0,Nb1 B2
mp-4520,100.0,55.0,Y1 Cu2 Ge2
mp-4571,148.0,85.0,Ca1 Zr1 O3
mp-4697,69.0,31.0,Zn1 Cr2 Se4
mp-4720,210.0,77.0,Si2 Ni6 B1
mp-4809,24.0,20.0,Ga2 Hg1 S4
mp-4861,66.0,29.0,Sr1 Cu2 As2
mp-4878,102.0,68.0,Zr1 Ge1 Se1
mp-504741,193.0,94.0,Hf1 Fe2 Si2
mp-505368,41.0,21.0,As2 Pb3 O8
mp-505822,191.0,77.0,Ti1 Si1 Ru1
mp-5072,24.0,11.0,Rb2 Hg1 O2
mp-510557,15.0,7.0,Cs1 N3
mp-517,185.0,142.0,Ta1 Si2
mp-540912,130.0,84.0,As3 Ir1
mp-541,185.0,84.0,Ta3 Sb1
mp-5431,39.0,21.0,Ba1 Te1 O3
mp-546279,22.0,14.0,Sc1 Br1 O1
mp-5515,80.0,69.0,Li7 Mn1 N4
mp-5529,233.0,97.0,Mn1 Fe2 Si1
mp-5538,108.0,25.0,Y1 Sn1 Pd2
mp-553875,157.0,76.0,Zr2 S1 N2
mp-554601,64.0,30.0,Rb1 Cu1 F3
mp-5549,67.0,23.0,Mg1 Sn1 Au1
mp-555229,15.0,5.0,H5 C1 N1 O2
mp-556464,136.0,71.0,Si1 O2
mp-556548,87.0,49.0,Bi1 B3 O6
mp-556927,36.0,13.0,Rb1 Fe1 F4
mp-557753,37.0,18.0,K3 P1 O4
mp-558636,144.0,87.0,Ca1 Al2 O4
mp-5594,159.0,72.0,Sc2 Si2 O7
mp-560338,37.0,39.0,Cr1 F3
mp-560927,122.0,68.0,Y4 Al2 O9
mp-5621,40.0,25.0,Nb1 Cu3 S4
mp-567097,89.0,36.0,Li1 Cu2 Ge1
mp-567181,162.0,53.0,Zr1 Rh1
mp-567240,34.0,18.0,Ba1 Mn2 Sb2
mp-567279,9.0,5.0,Zn1 Cl2
mp-568018,15.0,8.0,Rb1 Sb2
mp-568077,228.0,93.0,Ta1 Fe2
mp-568232,102.0,56.0,Ti6 Sn5
mp-568273,20.0,11.0,Li1 I1
mp-568382,56.0,30.0,Mn1 Bi1
mp-568469,90.0,43.0,Ca4 Ti1 N4
mp-568595,210.0,160.0,Re4 Si7
mp-568661,25.0,14.0,Cd1 In2 Se4
mp-568901,196.0,87.0,Nb1 Fe2
mp-569247,183.0,88.0,Zr1 Fe2 Si2
mp-569402,87.0,40.0,V1 P1
mp-569458,219.0,166.0,Al1 V4 C3
mp-569523,77.0,38.0,Y2 In1 Ni2
mp-570113,102.0,21.0,Bi1 Au2
mp-570452,116.0,45.0,Y1 Si2 Au2
mp-570910,19.0,10.0,Rb2 Cr1 Cl4
mp-571033,22.0,8.0,Ni1 Se1
mp-571166,25.0,10.0,Ca1 Br2
mp-571216,46.0,31.0,Sr3 Al2 Ge4
mp-571443,36.0,22.0,Sr1 Mg1 In3
mp-571458,18.0,10.0,Rb1 Ge1 I3
mp-571467,38.0,12.0,Cs2 Na1 Y1 Br6
mp-571651,105.0,61.0,Ti1 Se1
mp-573119,174.0,57.0,Bi1 Rh1 O3
mp-585,260.0,172.0,Mn1 B2
mp-601842,190.0,97.0,Fe9 Co7
mp-6058,16.0,27.0,K2 Na1 Sc1 F6
mp-613523,180.0,69.0,Fe3 C1
mp-6174,122.0,50.0,Mg2 Al4 Si5 O18
mp-631339,23.0,16.0,Na2 Li1 Ta1
mp-635713,64.0,24.0,Ti1 Zn1 O3
mp-636368,102.0,66.0,Ga3 Fe1
mp-644419,26.0,10.0,Li1 H1 S1
mp-6498,70.0,32.0,Co1 Cu2 Ge1 S4
mp-6669,75.0,39.0,Sr5 P3 O12 F1
mp-672645,187.0,88.0,Ti1 Si1 Rh1
mp-674953,48.0,22.0,Cu2 Ge1 Te3
mp-675120,52.0,25.0,Cu2 Si1 Te3
mp-677105,60.0,26.0,Cu2 Ge1 Se3
mp-677335,27.0,20.0,Ga1 P1 O4
mp-684580,28.0,6.0,Ag1 I1
mp-685194,108.0,60.0,Li4 Ti5 O12
mp-691,24.0,15.0,Sn1 Se1
mp-696572,99.0,26.0,Ti1 P1
mp-7002,98.0,71.0,Na1 Ti1 O2
mp-7027,139.0,62.0,In1 B1 O3
mp-715553,97.0,54.0,V1 O2
mp-715572,178.0,79.0,Fe2 O3
mp-715923,199.0,101.0,W1 O3
mp-7243,109.0,29.0,Li1 Sn1 Pd2
mp-74,253.0,145.0,Rh1
mp-7436,29.0,18.0,K1 Cu1 Te1
mp-7482,51.0,15.0,Rb1 Hg1 F3
mp-7541,43.0,25.0,Sn1 P3
mp-754128,124.0,71.0,Ba3 Hf2 O7
mp-754344,104.0,48.0,Li1 Zn1 O2
mp-754698,166.0,51.0,Nb1 O2
mp-7547,30.0,12.0,Ba1 Se2
mp-755000,129.0,40.0,Li1 Ti1 O2
mp-755066,182.0,83.0,Al2 O3
mp-755225,94.0,64.0,Li8 Zr1 O6
mp-756683,129.0,60.0,Hf1 Bi1 O4
mp-756784,65.0,33.0,Li1 Sb1 S2
mp-7583,24.0,19.0,Si1 S2
mp-7591,62.0,38.0,Ge1 As1
mp-761034,241.0,130.0,Hf5 N5 O2
mp-761524,146.0,67.0,Mg1 Co1 O3
mp-761842,181.0,77.0,Hf3 Sn1 O8
mp-762506,113.0,54.0,Sr1 Ni1 O3
mp-770771,140.0,81.0,Sr1 Sc2 O4
mp-7711,84.0,23.0,Ag2 O1
mp-774,125.0,65.0,Ca1 Ni5
mp-774155,99.0,63.0,Li2 Fe1 O3
mp-7752,47.0,38.0,Sr3 Sb1 N1
mp-775935,127.0,50.0,Zr1 O2
mp-7760,47.0,23.0,Al1 Sn1
mp-776097,200.0,95.0,Hf1 O2
mp-776250,159.0,69.0,Zr2 N2 O1
mp-7790,179.0,104.0,Ti2 N1
mp-779517,136.0,80.0,Sr3 Hf2 O7
mp-7937,75.0,48.0,Na1 Nb1 S2
mp-7961,11.0,21.0,Sr3 Sn1 O1
mp-801,292.0,120.0,Mo3 Os1
mp-8062,211.0,187.0,Si1 C1
mp-8073,122.0,29.0,As1 Pd2
mp-8094,16.0,9.0,Ba2 Hg1
mp-8150,36.0,18.0,Ba1 Cd2 Sb2
mp-82,26.0,7.0,Tl1
mp-8255,15.0,14.0,Ca1 Pt1 F6
mp-8275,145.0,53.0,Cd1 Ge1 O3
mp-8452,30.0,24.0,Na1 Li1 S1
mp-8539,5.0,16.0,Sr1 Sn1 P1
mp-8578,97.0,82.0,Sc3 In1 C1
mp-8579,50.0,20.0,Ba1 Ag2 S2
mp-8601,33.0,14.0,Te4 Mo3
mp-861629,112.0,34.0,Li1 Mn1 Pd2
mp-861979,168.0,86.0,Ir2 S3
mp-862,60.0,38.0,Ca1 Si2
mp-862259,64.0,41.0,Sc3 Al1
mp-862261,109.0,34.0,Sc2 Zn1 Ru1
mp-862264,105.0,38.0,Sc2 Zn1 Tc1
mp-862556,139.0,15.0,Sc1 Si1 Pd2
mp-862586,297.0,173.0,Re3 Pd1
mp-862750,56.0,27.0,Sr1 Ni1 Sn2
mp-863744,53.0,22.0,Ca2 Pd1 Au1
mp-864598,46.0,27.0,Li1 Mg2 Ag1
mp-864672,241.0,87.0,Nb1 Si1 Tc2
mp-864798,213.0,87.0,Hf1 Zn1 Ir2
mp-864931,119.0,57.0,Mg1 Co2
mp-864974,176.0,57.0,Hf2 Cu1 Os1
mp-865147,184.0,99.0,Be2 Cu1 Ru1
mp-865362,145.0,53.0,Zn3 Ir1
mp-865506,278.0,126.0,V1 Si1 Os2
mp-865531,157.0,85.0,Ti1 Mn2 Al1
mp-865561,90.0,34.0,Y2 Ag1 Ru1
mp-865795,88.0,33.0,Li1 Sc2 Ru1
mp-865805,200.0,75.0,Ta1 Zn1 Co2
mp-865809,212.0,93.0,Ti1 Tc2 Sb1
mp-865901,227.0,130.0,Be1 Co2 Si1
mp-866094,133.0,43.0,Hf1 Zn1 Cu2
mp-866298,88.0,45.0,Ba1 Na1 Sc1 Si2 O7
mp-866311,60.0,29.0,Bi3 Br1 O4
mp-867169,42.0,24.0,Sr2 Sn1 Hg1
mp-867171,32.0,21.0,Sr1 Li2 Sn1
mp-867222,48.0,25.0,Li1 Ca2 Ir1
mp-867304,222.0,110.0,Be1 V1 Fe2
mp-867828,231.0,71.0,Be1 Nb1 Ru2
mp-875,236.0,118.0,Al1 Os1
mp-8786,139.0,68.0,Zr2 Ni1 As2
mp-8799,13.0,12.0,Rb1 Na1 S1
mp-8843,68.0,21.0,Sr1 Si1 Pd1
mp-8880,83.0,46.0,Al1 P1
mp-8969,130.0,69.0,Mg2 Ni3 P1
mp-9127,75.0,42.0,Ba1 Sb2 O6
mp-9158,81.0,40.0,Li1 Cu1 O2
mp-925,319.0,165.0,V1 N1
mp-9274,16.0,6.0,Rb3 Sb2 Au3
mp-9490,34.0,12.0,K1 Ag2 Sb1 S4
mp-9550,118.0,75.0,Sc1 Mn1 Si1
mp-961646,173.0,58.0,Ti1 Te1 Os1
mp-961682,118.0,77.0,Ti1 Sn1 Pd1
mp-961723,48.0,4.0,Li1 Ca1 Rh1
mp-961774,24.0,11.0,Ba1 Na1 Sb1
mp-9631,154.0,60.0,Al1 Ag1 O2
mp-9690,58.0,28.0,Ca1 Al2 Ga2
mp-971779,208.0,90.0,Zn1 Rh3
mp-972021,73.0,20.0,Sr1 In1 O3
mp-972071,189.0,40.0,V3 Mo1
mp-972217,163.0,48.0,Ti2 Cu1 Tc1
mp-972228,126.0,61.0,Zr3 As2
mp-972877,112.0,49.0,Sc2 Al1 Ir1
mp-972884,57.0,34.0,Sc2 Al1 Cu1
mp-973141,109.0,36.0,Sc1 Cd1 Cu2
mp-974474,121.0,48.0,Re1 Br1
mp-975176,25.0,8.0,Rb2 Hg1 Au1
mp-975373,64.0,10.0,Rb1 Ni1 O3
mp-975423,176.0,79.0,Mn1 Ni1 P1
mp-975443,122.0,39.0,In1 Cu1 O3
mp-976292,38.0,10.0,Na1 Cu1
mp-976818,176.0,57.0,Ni3 Au1
mp-977013,11.0,5.0,H6 Pb1 C1 I3 N1
mp-977110,46.0,47.0,Na1 Sn1 Pd2
mp-977283,286.0,100.0,Mg1 Re3
mp-977554,86.0,29.0,Mg1 Sc1 Ag2
mp-977582,174.0,61.0,Zr1 Zn1 Rh2
mp-981376,100.0,42.0,Sc1 Sn1 O3
mp-982780,2.0,2.0,K3 Cd1
mp-982981,15.0,9.0,Na3 Rh1
mp-9830,146.0,77.0,Nb1 P1
mp-983590,155.0,82.0,Be3 Fe1
mp-989516,20.0,6.0,Cs2 I1 Cl6 F1
mp-989635,105.0,45.0,Ca1 Mo1 N3
mp-990430,50.0,56.0,Sr1 Ta2 H2 O7
mp-9923,152.0,124.0,V1 P2
mp-9945,85.0,46.0,Co1 Te2
mp-995434,192.0,79.0,Fe11 Mo1 C4
mp-996995,86.0,38.0,Mn1 Ag1 O2
mp-997005,98.0,31.0,Ca1 Ag1 O2
mp-9973,273.0,232.0,V1 B1
mp-999068,119.0,37.0,Ti2 Al1 V1
mp-999096,105.0,49.0,Ti2 Al1 Cr1
mp-999376,223.0,115.0,Nb1 Pt1
mp-999390,167.0,75.0,Nb1 Cr3
mp-999485,132.0,22.0,Zn1 N1
mp-9999,296.0,179.0,Ni1 B2 Mo2
mvc-13470,19.0,22.0,Mg1 Bi1 F6
mvc-15476,107.0,41.0,Al1 Bi1 O3
mvc-15603,168.0,43.0,Mn1 Al1 O3
mp-1001571,136.0,88.0,Ca1 Fe1 O3
mp-1001833,31.0,14.0,In1 Bi1
mp-1007664,169.0,37.0,In1 Pd3
mp-1007961,89.0,63.0,Cr1 In1 Cu2
mp-1008785,281.0,184.0,Ru1 O2
mp-1008911,42.0,33.0,Li1 Mn1 As1
mp-1009130,239.0,58.0,Mn1 N1
mp-1009787,313.0,37.0,Ru1 C1
mp-10113,238.0,120.0,Sc1 B1 Ir3
mp-1013554,48.0,38.0,Sr3 P1 N1
mp-1013585,23.0,14.0,Sr3 Bi1 Sb1
mp-1013643,30.0,22.0,Sr3 Bi1 P1
mp-10142,296.0,208.0,Ta3 B4
mp-1014460,131.0,145.0,Cr3 N4
mp-10154,132.0,40.0,Mn1 Sb1 Ir1
mp-10172,9.0,4.0,Na1
mp-1017447,172.0,64.0,Hg1 Ge1 O3
mp-1017466,193.0,67.0,Sr1 Mn1 O3
mp-1017544,214.0,81.0,Zr1 Ru3
mp-1017553,186.0,91.0,Cd1 Co3 N1
mp-1018012,220.0,73.0,Ti1 Fe1 Co1 Ge1
mp-1018020,72.0,19.0,Ni1 Ag1 Se2
mp-1018023,122.0,34.0,Mn3 Sn1
mp-1018024,170.0,95.0,Mn1 Fe1 Co1 Ge1
mp-1018142,227.0,17.0,Nb1 N1
mp-1018151,190.0,74.0,Nb1 Pd2
mp-1018157,205.0,68.0,Cr1 N1
mp-1018636,131.0,41.0,Sn1 Pd3 C1
mp-10187,176.0,22.0,Te1 Ir1
mp-1019055,380.0,253.0,Re1 N2
mp-10198,158.0,74.0,Mn3 Pd1 N1
mp-1022,19.0,10.0,K2 S1
mp-1023128,105.0,40.0,Cu1 S1
mp-10244,145.0,83.0,Zr3 Cu4 Si4
mp-1025170,225.0,213.0,Ti3 B4
mp-1025173,110.0,66.0,Ti1 Mo2 S4
mp-1025203,67.0,48.0,Ti2 V1 Se4
mp-1025242,91.0,49.0,Sc1 Ga5 Co1
mp-1025267,16.0,6.0,Cs2 Ca1 Br4
mp-1025365,118.0,76.0,Sc1 V2 Ga4
mp-1025372,161.0,74.0,Y2 Cr2 C3
mp-1025397,162.0,80.0,Ge1 Ru1
mp-10257,197.0,76.0,Ni1
mp-10259,177.0,57.0,Zr1 Ni2 P2
mp-1029,54.0,24.0,Ba1 F2
mp-1029267,162.0,123.0,Ca1 Zr1 N2
mp-1029294,84.0,49.0,Li1 Sn2 N3
mp-1029659,76.0,47.0,Ca3 Fe1 N3
mp-10300,198.0,114.0,Zr1 Mo1 P1
mp-1030827,17.0,12.0,Te2 Mo3 W1 Se4 S2
mp-10371,171.0,79.0,Cr2 Ga1 N1
mp-1039262,38.0,13.0,Ca1 Zn3
mp-1040472,186.0,120.0,K1 W1 O3
mp-10408,30.0,13.0,K2 C1 N2
mp-10421,31.0,19.0,Rb1 Au1 C2
mp-10423,38.0,18.0,K1 Au1 C2
mp-1052,69.0,24.0,Na1 Au2
mp-10692,157.0,76.0,Co1 Ge1
mp-10721,139.0,78.0,Ti2 C1
mp-1086,324.0,215.0,Ta1 C1
mp-10911,112.0,67.0,Sc2 Al3 Ru1
mp-10969,86.0,25.0,Cd1 C1 N2
mp-11233,108.0,68.0,Zr1 Al1
mp-1125,31.0,26.0,Li2 S1
mp-11259,137.0,39.0,Ti1 Au1
mp-11281,160.0,138.0,Be2 V1
mp-11285,77.0,35.0,Ca3 Ga4 Ni4
mp-11309,107.0,45.0,Nb1 Cd3
mp-11431,85.0,39.0,Ca1 Ga3 Ni2
mp-11449,192.0,53.0,Hf1 Mn2
mp-11454,137.0,55.0,Hf2 Pd1
mp-11456,233.0,106.0,Hf1 Pt3
mp-11514,244.0,108.0,Nb1 Pt2
mp-11522,163.0,76.0,Ni3 Sn1
mp-11550,91.0,28.0,Sc2 Pt1
mp-11565,178.0,76.0,Y1 Rh5
mp-11675,28.0,19.0,Nb1 Te2
mp-11693,48.0,21.0,Te1 Pt1
mp-11800,95.0,44.0,Co3 Se4
mp-11801,7.0,5.0,K3 N1
mp-11826,113.0,49.0,Ca1 Pd5
mp-11977,61.0,16.0,Li1 Sn1 Au1
mp-1239,99.0,60.0,Sb3 Ir1
mp-12532,37.0,13.0,K1 Ag2 P1 S4
mp-12549,79.0,46.0,Ba1 Al9 Ni2
mp-1264,117.0,15.0,Cd1 Au3
mp-12772,113.0,56.0,Hf2 Al1
mp-12927,98.0,61.0,Ba1 Be2 N2
mp-1294,115.0,29.0,Y1 Co2
mp-13033,33.0,12.0,Mg1 Te1
mp-13051,31.0,12.0,Sr2 Si1
mp-13071,80.0,51.0,Sc2 Tl1 C1
mp-13095,92.0,26.0,Y1 Al1 Ni1
mp-13155,111.0,53.0,Hf2 Ag1
mp-1328,126.0,34.0,Sr1 Rh2
mp-13334,165.0,72.0,Zn1 Sn1 O3
mp-1341,147.0,49.0,Te2 Rh3
mp-1361,106.0,54.0,Ir1 Se2
mp-13983,36.0,25.0,Zn1 Pd1 F6
mp-14070,92.0,43.0,Rb1 Al1 O2
mp-14092,42.0,17.0,Al1 Ag1 Te2
mp-14753,83.0,66.0,Li7 Ta1 N4
mp-1497,275.0,143.0,Ta1 N1
mp-15157,41.0,14.0,Cs2 Ca1 F4
mp-15322,112.0,76.0,Sc1 Cu1 Si1
mp-15695,110.0,46.0,Y1 As1 Pt1
mp-15703,316.0,292.0,Be1 C1 N2
mp-15779,127.0,74.0,Mg2 Si1 Ni3
mp-1580,305.0,130.0,Nb1 N1
mp-16045,171.0,60.0,Sr1 As4 Rh6
mp-16358,148.0,40.0,Zn1 Ni2 Ge1
mp-16482,140.0,25.0,Ti1 Al1 Au2
mp-16493,89.0,45.0,Y1 Al2 Co1
mp-16548,85.0,31.0,Zr1 Ti1 F6
mp-1716,233.0,104.0,Rh2 O3
mp-17275,112.0,63.0,Sr1 Y2 O4
mp-18198,119.0,56.0,Sc1 Sn1 Pt1
mp-1840,191.0,78.0,Ti1 O2
mp-1866,25.0,10.0,K1 O2
mp-1869,149.0,42.0,Ga1 Pd2
mp-18712,59.0,21.0,Mg3 Pd1
mp-18819,131.0,60.0,Ni2 P2 O7
mp-18878,96.0,48.0,Li1 Fe1 As2 O7
