material_id,MagpieData avg_dev Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData avg_dev Row,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData mean NpValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData mean NdUnfilled,MagpieData minimum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,elasticity.K_VRH predicted
mp-31516,20.231404958677686,54.0,87.0,78.36363636363636,12.561983471074381,87.0,54.8,3459.0,829.4909090909091,1126.8231404958678,54.8,7.0,1.322314049586777,86.9090909090909,1.88,1.56,3.0181818181818185,3.44,2.909090909090909,9.0,4.363636363636363,6.0,1.1818181818181819,2.0,2.6363636363636362,0.9256198347107438,14.655,10.217727272727274,1.618512396694215,9.105,0.0,0.0,61.63636363636363,44.10905573593077
mp-10322,28.5,9.0,82.0,54.5,27.5,82.0,63.05,2506.0,908.025,844.9749999999999,63.05,2.0,2.0,133.0,0.89,2.15,2.0675,3.04,1.5,7.5,5.25,5.0,2.0,0.0,3.5,2.25,63.59,28.831875000000004,17.379062500000003,14.76875,6.437,3.2185,202.75,107.36188809523807
mp-866183,18.875,43.0,69.0,52.25,9.25,43.0,692.68,3459.0,2008.42,725.2900000000001,1941.0,4.0,0.75,148.25,1.54,0.3599999999999999,1.6575000000000002,1.54,0.0,10.25,6.25,4.0,5.25,0.0,5.25,2.75,16.69,15.498750000000001,1.1912500000000006,16.69,0.0,0.0,194.0,160.23702857142843
mp-1001786,5.5,1.0,88.0,47.0,41.0,88.0,388.36,1814.0,761.1025,526.44875,388.36,1.0,0.5,127.0,0.98,1.6,1.875,2.58,2.0,4.0,2.0,6.0,2.25,1.0,3.5,2.75,25.786875,22.600520833325,3.1863541666749997,25.786875,2.202,1.101,140.75,57.262815079365126
mp-30426,15.5,9.0,86.0,62.75,26.875,86.0,544.4,1000.0,670.755,164.6225,544.4,2.0,0.375,163.75,0.89,1.13,1.655,2.02,1.5,18.0,11.0,29.0,0.0,0.0,1.5,1.5,63.59,37.24625,13.171875,32.95,0.0,0.0,111.75,32.783951587301594
mp-14105,26.75,73.0,87.0,80.75,6.25,87.0,54.8,933.47,405.0175,350.21750000000003,54.8,13.0,1.375,99.5,1.61,1.8299999999999998,2.5275,3.44,2.5,10.5,8.25,6.0,0.0,2.0,3.5,1.5,26.91,15.4,6.295,9.105,0.0,0.0,110.75,103.44627784534883
mp-1437,22.5,1.0,70.0,35.5,34.5,1.0,453.69,594.22,523.955,70.26500000000001,453.69,1.0,1.5,136.0,0.98,0.71,1.335,0.98,0.0,6.5,5.5,1.0,0.0,0.0,0.5,0.5,19.495,18.04416666665,1.4508333333500012,16.5933333333,0.0,0.0,211.5,35.81604206349209
mp-5495,18.560000000000002,62.0,87.0,73.2,11.040000000000001,65.0,54.8,1828.05,881.5020000000001,661.3616,54.8,10.0,1.44,112.2,1.93,1.51,2.588,1.93,1.6,8.8,2.2399999999999998,6.0,0.0,0.0,1.2,0.64,16.33,13.056000000000001,3.160799999999999,9.105,0.0,0.0,139.8,128.19331785714286
mp-985828,24.5,65.0,88.0,81.75,8.375,88.0,388.36,1234.93,639.0125,297.95875,388.36,11.0,1.25,125.75,1.93,0.6500000000000001,2.2775,2.58,2.75,13.0,8.0,6.0,0.0,1.0,2.0,0.5,32.95,25.213437499999998,4.4417187500000015,25.786875,2.202,1.101,94.25,54.09419642857143
mp-3927,23.333333333333332,7.0,84.0,52.333333333333336,30.222222222222218,7.0,1090.0,1337.33,1180.7766666666666,104.36888888888886,1090.0,2.0,0.888888888888889,143.66666666666666,1.0,1.54,1.906666666666667,1.0,1.0,14.0,8.0,2.0,0.0,0.0,1.3333333333333333,1.111111111111111,37.77,25.548333333333336,8.14777777777778,16.7,0.0,0.0,205.33333333333334,58.29070238095238
mp-978976,22.906064209274675,43.0,73.0,64.37931034482759,9.512485136741972,73.0,933.47,2041.4,1409.3558620689655,525.1154340071344,933.47,4.0,1.0273483947681332,132.68965517241378,1.54,0.7399999999999998,1.757241379310345,1.61,0.5517241379310345,8.275862068965518,7.590963139120096,3.0,1.896551724137931,2.0,4.896551724137931,1.3983353151010705,16.69,16.17103448275862,0.5556718192627828,16.48,0.0,0.0,218.58620689655172,135.09978279220772
mp-1016829,11.2,56.0,87.0,77.0,12.0,87.0,54.8,2607.0,738.88,820.896,54.8,2.0,0.96,97.0,1.31,2.13,2.766,3.44,2.4,5.6,1.4400000000000002,6.0,0.6,0.0,2.0,0.8,22.89,12.743,4.3656,9.105,0.0,0.0,84.8,143.55962222222215
mp-1029656,10.677685950413224,2.0,82.0,35.54545454545455,36.59504132231405,2.0,63.05,3695.0,561.1290909090909,569.7947107438017,370.87,1.0,0.6611570247933884,131.0909090909091,0.93,2.11,1.8272727272727274,0.93,1.0909090909090908,4.181818181818182,3.4710743801652892,1.0,0.5454545454545454,1.0,2.1818181818181817,1.2892561983471074,29.2433333333,22.780454545436363,7.050413223123967,29.2433333333,6.437,2.340727272727273,216.27272727272728,43.895649999999975
mp-27227,20.333333333333332,1.0,87.0,61.666666666666664,20.222222222222225,65.0,54.8,1234.93,711.3466666666667,523.5833333333334,1234.93,1.0,1.5,115.83333333333333,0.98,2.46,2.275,1.93,1.3333333333333333,7.666666666666667,3.3333333333333335,11.0,0.0,1.0,1.3333333333333333,0.4444444444444444,16.5933333333,13.965555555549997,3.240370370366666,16.33,0.0,0.0,154.66666666666666,80.3861583333334
mp-7470,11.111111111111109,4.0,87.0,51.666666666666664,31.777777777777782,4.0,54.8,1357.77,575.01,521.84,54.8,1.0,1.1111111111111112,139.33333333333334,0.82,2.62,2.0533333333333332,0.82,1.3333333333333333,6.0,3.3333333333333335,1.0,0.0,1.0,1.3333333333333333,0.4444444444444444,90.7225,36.96583333333333,35.83777777777778,9.105,0.0,0.0,155.33333333333334,27.29902619047619
mp-1848,3.555555555555555,56.0,90.0,78.66666666666667,15.111111111111109,90.0,722.66,2607.0,1350.7733333333333,837.4844444444444,722.66,8.0,0.0,140.66666666666666,2.1,0.10000000000000009,2.1333333333333333,2.1,2.6666666666666665,13.333333333333334,3.5555555555555554,16.0,1.0,2.0,2.6666666666666665,0.8888888888888888,34.7633333333,27.678888888866666,9.44592592591111,34.7633333333,0.464,0.30933333333333335,166.0,92.98401428571425
mp-28786,30.560000000000002,60.0,72.0,66.6,5.280000000000001,60.0,692.68,2739.0,2173.3360000000002,592.2623999999998,2348.0,9.0,1.6,114.4,1.65,0.5500000000000003,2.0260000000000002,2.04,0.4,12.8,8.16,3.0,1.2,0.0,3.2,1.44,14.21,11.345,3.338,7.1725,1.524,0.6096,195.2,247.433731302521
mp-5933,14.88,9.0,87.0,62.6,29.279999999999994,87.0,54.8,1941.0,621.08,679.5360000000001,54.8,2.0,1.44,114.6,0.89,2.55,2.55,3.44,2.4,4.8,1.44,6.0,1.6,0.0,2.8,2.0799999999999996,63.59,21.519,16.8284,9.105,0.0,0.0,91.8,97.47827040573839
mp-1778,2.0,67.0,87.0,77.0,10.0,67.0,54.8,1560.0,807.4,752.6,54.8,2.0,0.0,81.0,1.57,1.8699999999999999,2.505,1.57,2.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,9.105,8.4975,0.6075000000000004,7.89,0.0,0.0,103.0,179.78261785714304
mp-1007660,35.0,60.0,82.0,71.0,11.0,60.0,63.05,2739.0,1401.025,1337.975,63.05,9.0,2.0,106.0,2.2,0.8399999999999999,2.62,2.2,1.5,14.0,9.0,5.0,1.5,3.0,3.0,0.0,14.76875,14.489375,0.27937499999999993,14.21,6.437,3.2185,209.5,257.3380583333329
mp-18816,6.857142857142857,55.0,87.0,76.57142857142857,12.326530612244898,87.0,54.8,1811.0,789.7428571428571,839.934693877551,54.8,8.0,0.8163265306122449,91.28571428571429,1.83,1.6099999999999999,2.7600000000000002,3.44,2.5714285714285716,6.285714285714286,0.9795918367346939,6.0,1.1428571428571428,2.0,2.857142857142857,0.979591836734694,20.44,11.18857142857143,2.6432653061224505,9.105,0.773,0.11042857142857143,104.71428571428571,162.5109324897324
mp-5778,4.5,46.0,73.0,57.25,7.875,55.0,933.47,2183.0,1684.6175,375.57374999999996,1811.0,5.0,0.375,134.5,1.61,0.21999999999999997,1.725,1.83,0.25,6.0,2.0,8.0,3.75,4.0,5.0,1.0,16.48,12.7375,2.0075,10.73,0.0,0.0,228.0,214.81965238095273
mp-561317,12.244897959183675,4.0,93.0,63.0,34.285714285714285,93.0,53.5,1728.0,366.70285714285717,388.94204081632654,53.5,1.0,1.3061224489795917,113.14285714285714,0.82,3.16,2.781428571428571,3.98,2.857142857142857,5.714285714285714,2.693877551020408,7.0,0.2857142857142857,1.0,1.1428571428571428,0.24489795918367344,90.7225,32.942142857142855,33.01734693877551,9.7075,1.97,1.1257142857142857,106.14285714285714,41.6882333333333
mp-544,20.625,43.0,60.0,47.25,6.375,43.0,1941.0,2739.0,2140.5,299.25,1941.0,4.0,0.75,155.25,1.54,0.6600000000000001,1.705,1.54,0.0,8.75,7.125,4.0,6.75,3.0,6.75,1.875,16.69,16.07,0.9300000000000006,16.69,0.0,0.0,201.75,170.70995714285723
mp-30594,5.4399999999999995,62.0,64.0,63.6,0.6399999999999991,64.0,1357.77,1828.05,1451.826,150.48960000000002,1357.77,10.0,0.3200000000000001,133.4,1.9,0.30000000000000027,1.9600000000000002,1.9,0.0,10.8,0.31999999999999956,11.0,0.0,0.0,0.8,0.31999999999999995,14.41,11.738,1.0687999999999995,11.07,0.0,0.0,225.0,145.75356904761887
mp-865021,28.5,56.0,67.0,63.25,3.75,67.0,1560.0,2607.0,1942.1,382.1,1560.0,2.0,1.75,118.5,1.57,0.7099999999999997,1.9049999999999998,1.57,0.0,9.0,7.5,2.0,1.0,0.0,1.5,1.5,15.02,11.0775,3.1875,7.89,0.0,0.0,201.75,216.43421111111087
mvc-3525,7.777777777777779,46.0,93.0,81.16666666666667,15.777777777777777,93.0,53.5,2183.0,514.9466666666666,615.2622222222221,53.5,5.0,0.8888888888888888,83.83333333333333,1.63,2.35,3.1999999999999997,3.98,3.3333333333333335,7.5,1.5,7.0,1.1666666666666667,0.0,1.8333333333333333,1.722222222222222,13.96,10.966666666666667,1.6788888888888893,9.7075,1.97,1.3133333333333332,80.5,66.95526428571438
mp-979423,3.0,12.0,74.0,58.5,23.25,74.0,302.91,1799.0,676.9325,561.03375,302.91,3.0,0.375,139.0,1.22,0.5900000000000001,1.6624999999999999,1.81,0.75,10.5,3.75,13.0,2.25,5.0,6.0,1.5,32.365,22.234375,5.065312499999999,18.8575,0.0,0.0,96.5,89.22970595238101
mp-11407,17.625,63.0,74.0,65.75,4.125,63.0,302.91,2041.4,1606.7775000000001,651.9337499999999,2041.4,10.0,0.75,132.5,1.81,0.46999999999999975,2.1625,2.28,0.25,21.25,4.125,24.0,0.75,2.0,2.75,1.125,18.8575,15.979375000000001,1.4390625000000012,15.02,0.0,0.0,184.75,197.1634559523807
mp-3142,2.4197530864197527,7.0,87.0,77.0,15.555555555555555,87.0,54.8,1115.0,174.4333333333333,209.0148148148148,54.8,2.0,0.3950617283950618,79.33333333333333,1.0,2.44,3.08,3.44,3.3333333333333335,5.333333333333333,0.8888888888888888,6.0,0.0,0.0,2.0,0.4444444444444444,37.77,13.54861111111111,5.924814814814815,9.105,6.437,1.4304444444444444,76.11111111111111,48.27310436507931
mp-8418,8.444444444444445,44.0,83.0,61.666666666666664,14.222222222222221,44.0,317.3,2128.0,1404.4333333333334,724.7555555555555,317.3,4.0,0.6666666666666666,136.0,1.33,0.8599999999999999,1.8,1.33,1.0,6.0,2.0,4.0,3.6666666666666665,3.0,4.666666666666667,2.2222222222222223,23.195,18.670079365066666,5.616719576711112,10.245,1.625,0.5416666666666666,130.0,182.4631340909091
mp-27255,10.559999999999999,74.0,90.0,82.8,7.040000000000001,74.0,302.91,722.66,421.03999999999996,120.64799999999995,302.91,13.0,0.64,118.4,1.81,0.77,2.176,1.81,2.8,10.8,3.84,6.0,0.0,2.0,3.2,1.44,34.7633333333,24.81041666666,4.762333333327998,18.8575,2.202,0.9736,84.0,29.08210119047619
mp-545820,21.0,80.0,87.0,83.5,3.5,80.0,54.8,505.08,279.94,225.14,54.8,14.0,1.5,102.5,1.96,1.48,2.7,1.96,3.0,10.0,4.0,6.0,0.0,2.0,3.0,1.0,33.285,21.195,12.089999999999998,9.105,0.0,0.0,76.5,55.76678412698418
mp-1245,13.777777777777777,8.0,82.0,32.666666666666664,32.888888888888886,8.0,63.05,1050.0,721.0166666666668,438.64444444444445,1050.0,2.0,1.3333333333333333,153.66666666666666,0.95,2.09,1.6466666666666665,0.95,1.0,3.0,1.3333333333333333,2.0,0.0,0.0,1.0,1.3333333333333333,54.23,41.076249999999995,17.53833333333333,54.23,6.437,2.1456666666666666,214.66666666666666,39.50017142857147
mp-27837,3.25,2.0,93.0,70.0,34.0,93.0,14.01,370.87,122.97,123.95,53.5,1.0,0.5,77.75,0.93,3.05,2.7725,3.98,2.5,4.0,3.0,7.0,0.0,1.0,1.0,0.0,29.2433333333,13.818333333325,7.7124999999875,9.7075,7.853,2.94825,113.25,27.1356119047619
mp-1190,2.0,69.0,89.0,79.0,10.0,69.0,494.0,692.68,593.3399999999999,99.33999999999997,494.0,12.0,0.0,121.0,1.65,0.8999999999999999,2.0999999999999996,1.65,2.0,14.0,2.0,12.0,0.0,0.0,1.0,1.0,25.92,19.94,5.98,13.96,0.799,0.3995,104.0,33.99742390387395
mp-20952,11.555555555555555,43.0,85.0,63.0,14.666666666666666,43.0,903.78,1941.0,1524.26,413.65333333333336,903.78,4.0,0.44444444444444436,141.0,1.54,0.5099999999999998,1.8333333333333333,1.54,1.0,9.666666666666666,3.777777777777778,4.0,3.3333333333333335,2.0,4.333333333333333,2.444444444444444,31.56,19.523333333333333,8.024444444444443,10.32,0.0,0.0,195.0,126.3648523809524
mp-976261,12.0,2.0,75.0,22.75,26.125,7.0,370.87,1115.0,757.655,357.34499999999997,1115.0,1.0,0.5,165.0,0.93,0.85,1.1775,1.0,0.25,4.5,4.25,2.0,0.0,0.0,1.5,1.75,37.77,32.260833333325,5.509166666675001,37.77,0.0,0.0,204.5,24.620690476190493
mp-2293,4.5,52.0,89.0,70.5,18.5,52.0,494.0,1519.0,1006.5,512.5,494.0,7.0,0.0,129.5,1.55,0.9999999999999998,2.05,1.55,2.0,11.5,4.5,7.0,2.5,2.0,3.5,1.5,25.92,18.20379310345,7.716206896550001,10.4875862069,0.799,0.3995,115.5,43.1571861832612
mp-865043,13.125,62.0,75.0,66.75,4.75,62.0,429.75,1828.05,1252.2125,575.8375,1828.05,2.0,0.75,140.25,1.31,0.8900000000000001,1.8725,2.2,0.25,8.75,3.375,10.0,0.0,0.0,1.25,1.875,24.26,18.9925,4.5825000000000005,14.41,0.0,0.0,195.75,118.16352483839691
mp-549970,22.2,9.0,87.0,66.3,25.380000000000003,87.0,54.8,3459.0,648.048,711.8976,54.8,2.0,1.6799999999999997,109.9,0.89,2.55,2.597,3.44,2.4,7.3,3.6799999999999997,6.0,0.5,0.0,1.7,1.02,63.59,21.0425,17.019,9.105,0.0,0.0,91.8,115.1909811560987
mp-13853,23.25,60.0,83.0,77.25,8.625,83.0,317.3,2739.0,922.725,908.1375,317.3,9.0,1.125,115.5,2.19,0.010000000000000231,2.1925,2.19,2.25,9.5,6.75,5.0,0.75,3.0,3.0,0.0,22.5702380952,20.480178571400003,3.1350892856999986,22.5702380952,1.625,1.21875,57.75,166.5485992063493
mp-11957,14.625,7.0,80.0,56.75,24.875,80.0,505.08,2739.0,1216.04,761.48,505.08,2.0,0.5,148.75,1.0,1.2000000000000002,1.78,1.96,1.0,13.25,5.625,14.0,0.75,0.0,2.75,1.375,37.77,29.637500000000003,7.713749999999997,33.285,0.0,0.0,183.0,69.44325238095239
mp-8983,27.111111111111114,7.0,78.0,49.333333333333336,28.222222222222218,7.0,1115.0,2041.4,1614.4666666666665,332.9777777777779,1115.0,2.0,1.111111111111111,141.0,1.0,1.2799999999999998,1.7266666666666666,1.0,0.6666666666666666,10.0,9.333333333333334,2.0,0.3333333333333333,0.0,2.0,1.3333333333333333,37.77,24.41,8.906666666666668,15.02,0.773,0.25766666666666665,225.66666666666666,74.74151904761901
mp-30797,5.432098765432098,47.0,90.0,66.11111111111111,21.23456790123457,47.0,722.66,2750.0,1848.96,1001.1555555555557,2750.0,5.0,0.0,152.44444444444446,1.6,0.5,1.822222222222222,1.6,1.7777777777777777,9.88888888888889,5.432098765432098,5.0,3.3333333333333335,2.0,4.777777777777778,2.4691358024691357,34.7633333333,25.550370370355555,8.189300411506172,18.18,0.464,0.20622222222222222,194.77777777777777,108.30582905705411
mp-554678,9.375,7.0,87.0,75.0,17.0,87.0,54.8,1211.4,476.475,527.09375,54.8,2.0,0.9375,93.25,1.0,2.44,2.7775,3.44,3.0,7.5,3.25,6.0,0.0,0.0,2.25,0.875,37.77,16.163125,8.822656250000001,9.105,0.383,0.09575,91.875,111.90758809523804
mp-1013558,20.560000000000002,7.0,86.0,38.0,37.2,7.0,317.3,1115.0,841.3399999999999,328.392,1115.0,2.0,0.7200000000000001,156.6,1.0,1.19,1.4419999999999997,1.0,1.2,8.0,8.4,2.0,0.0,0.0,1.2,1.44,37.77,33.76604761904,4.804742857152001,37.77,1.625,0.325,137.8,27.794801190476186
mp-16648,12.777777777777777,1.0,80.0,63.333333333333336,22.222222222222225,80.0,453.69,2237.0,785.1683333333334,483.943888888889,505.08,1.0,0.8333333333333334,137.66666666666666,0.98,1.2999999999999998,1.8499999999999999,1.96,1.3333333333333333,11.0,4.0,14.0,0.3333333333333333,1.0,3.3333333333333335,0.888888888888889,33.285,27.22888888888333,8.07481481482222,33.285,0.0,0.0,169.66666666666666,63.71213214285715
mp-570698,21.0,46.0,66.0,51.0,7.5,46.0,1337.33,2183.0,1971.5825,317.12625,2183.0,5.0,0.75,148.75,1.63,0.9100000000000001,1.8575,1.63,0.0,10.0,7.5,5.0,5.25,1.0,5.5,2.25,16.7,13.932500000000001,1.3837500000000005,13.01,0.0,0.0,228.0,183.00425238095232
mp-1025207,14.040816326530612,43.0,90.0,71.57142857142857,21.061224489795922,90.0,722.66,2180.0,1313.0914285714284,674.7787755102041,722.66,4.0,0.489795918367347,141.42857142857142,1.54,0.56,1.8942857142857144,2.1,2.2857142857142856,11.428571428571429,5.224489795918367,16.0,2.5714285714285716,2.0,4.0,2.2857142857142856,34.7633333333,25.446190476171427,10.648163265289794,34.7633333333,0.464,0.2651428571428572,180.0,51.146233333333335
mp-1018040,11.0,68.0,89.0,78.5,10.5,68.0,494.0,923.0,708.5,214.5,494.0,2.0,0.5,130.5,1.31,1.2399999999999998,1.93,1.31,2.0,9.0,7.0,2.0,0.0,0.0,1.0,1.0,25.92,24.405,1.5150000000000006,22.89,0.799,0.3995,104.0,45.66965476190476
mp-1025353,11.142857142857142,63.0,84.0,67.85714285714286,6.938775510204083,63.0,577.0,2041.4,1696.2857142857142,493.0204081632654,2041.4,10.0,0.48979591836734687,134.85714285714286,1.62,0.6599999999999997,2.1714285714285713,2.28,0.5714285714285714,23.142857142857142,2.3265306122448983,24.0,0.7142857142857143,2.0,2.5714285714285716,0.816326530612245,26.91,17.740714285714287,3.886734693877552,15.02,0.0,0.0,212.14285714285714,175.7443666666665
mp-23143,5.142857142857143,7.0,94.0,62.857142857142854,31.918367346938776,7.0,54.8,1357.77,577.2242857142857,530.3134693877552,54.8,2.0,0.7346938775510203,117.14285714285714,1.0,2.44,2.442857142857143,1.0,2.5714285714285716,5.857142857142857,2.2040816326530615,2.0,0.0,0.0,1.0,0.5714285714285714,37.77,21.973571428571432,10.46877551020408,9.105,2.493,0.7122857142857143,118.14285714285714,65.56822896825402
mp-10597,0.0,65.0,65.0,65.0,0.0,65.0,1234.93,1234.93,1234.93,0.0,1234.93,11.0,0.0,145.0,1.93,0.0,1.93,1.93,0.0,11.0,0.0,11.0,0.0,1.0,1.0,0.0,16.33,16.33,0.0,16.33,0.0,0.0,225.0,87.73929688644697
mp-13450,10.5,45.0,85.0,65.0,20.0,45.0,903.78,2506.0,1704.8899999999999,801.11,903.78,4.0,0.5,157.0,1.3,0.7499999999999998,1.6749999999999998,1.3,1.5,16.5,1.5,15.0,4.0,3.0,5.5,2.5,31.56,26.88,4.68,22.2,0.0,0.0,180.0,104.36710238095229
mp-30847,18.666666666666668,43.0,80.0,62.0,12.666666666666666,43.0,505.08,2041.4,1495.8266666666666,660.4977777777779,505.08,4.0,0.6666666666666666,145.0,1.54,0.7399999999999998,1.9266666666666665,1.54,0.6666666666666666,14.0,6.666666666666667,4.0,3.0,2.0,4.666666666666667,2.2222222222222223,33.285,21.664999999999996,7.7466666666666635,15.02,0.0,0.0,186.66666666666666,111.72520714285722
mp-1013564,14.8,8.0,86.0,38.8,36.96,8.0,544.4,1090.0,956.8799999999999,164.99200000000008,1050.0,2.0,0.4,170.4,0.95,1.2300000000000002,1.4099999999999997,0.95,1.2,10.0,9.6,2.0,0.0,0.0,1.2,1.44,54.23,43.563,12.800399999999996,54.23,0.0,0.0,170.6,39.17892976190475
mp-8041,9.333333333333334,4.0,88.0,32.0,37.333333333333336,4.0,312.46,388.36,337.76,33.73333333333335,312.46,1.0,0.888888888888889,181.66666666666666,0.82,1.7600000000000002,1.4066666666666665,0.82,1.3333333333333333,2.6666666666666665,2.222222222222222,1.0,0.0,1.0,1.3333333333333333,0.4444444444444444,90.7225,69.07729166666667,28.860277777777778,90.7225,2.202,0.734,176.0,14.183466666666668
mp-761556,8.0,52.0,87.0,76.33333333333333,14.222222222222223,87.0,54.8,1768.0,584.3666666666667,706.0888888888888,54.8,7.0,0.8888888888888888,88.16666666666667,1.55,1.89,2.8649999999999998,3.44,2.6666666666666665,6.666666666666667,0.888888888888889,6.0,1.3333333333333333,2.0,2.6666666666666665,0.8888888888888888,10.4875862069,9.525431034483333,0.5605747126444438,9.105,0.0,0.0,76.5,134.07044508530691
mp-13798,12.76,2.0,93.0,64.2,36.92,93.0,53.5,577.0,194.19299999999998,168.83159999999998,53.5,1.0,1.08,105.9,0.82,3.16,2.807,3.98,3.1,7.2,3.960000000000001,7.0,0.0,1.0,1.4,0.72,73.1066666667,26.061166666669997,19.624400000003998,9.7075,1.97,1.182,97.1,37.22028571428572
mp-2739,19.555555555555557,87.0,90.0,88.0,1.3333333333333333,87.0,54.8,722.66,277.42,296.82666666666665,54.8,16.0,1.3333333333333333,90.0,2.1,1.3399999999999999,2.9933333333333336,3.44,4.0,9.333333333333334,4.444444444444445,6.0,0.0,2.0,2.0,0.0,34.7633333333,17.657777777766665,11.403703703688885,9.105,0.464,0.15466666666666667,58.666666666666664,65.62620000000005
mp-31467,6.3,62.0,74.0,65.6,5.039999999999997,62.0,302.91,1828.05,1370.508,640.5588,1828.05,10.0,0.41999999999999993,133.9,1.81,0.3900000000000001,2.083,2.2,0.3,10.9,1.2600000000000002,10.0,0.0,0.0,1.5,2.1,18.8575,15.74425,1.86795,14.41,0.0,0.0,176.7,147.41330584415581
mp-28323,15.36,62.0,94.0,79.8,14.24,62.0,54.8,1828.05,810.8199999999999,813.7839999999999,171.6,10.0,1.1199999999999999,109.6,2.2,1.2399999999999998,2.832,2.2,2.8,8.0,1.6,7.0,0.0,0.0,0.8,0.64,24.4975,17.384,5.690799999999999,14.41,2.493,0.9972,118.0,61.23492142857141
mp-977549,13.0,44.0,57.0,50.25,6.25,44.0,2128.0,3306.0,2542.25,414.25,2128.0,4.0,0.375,160.0,1.33,0.8700000000000001,1.7650000000000001,1.33,0.0,9.5,6.25,4.0,5.75,4.0,6.0,2.0,23.195,18.497500000000002,4.6975,23.195,0.0,0.0,194.0,176.28882976190482
mp-982974,37.75,1.0,67.0,50.0,24.5,66.0,453.69,1560.0,1172.0875,359.1987499999999,1337.33,1.0,2.0,124.0,0.98,1.56,1.9075,2.54,0.0,13.25,11.75,25.0,0.0,0.0,0.75,0.375,16.7,14.470833333325,3.290416666662499,16.7,0.0,0.0,218.25,93.5486532467532
mp-1328,3.111111111111112,8.0,59.0,42.0,22.666666666666668,59.0,1050.0,2237.0,1841.3333333333333,527.5555555555555,2237.0,2.0,0.0,159.66666666666666,0.95,1.3299999999999998,1.8366666666666667,2.28,0.0,6.666666666666667,3.1111111111111107,9.0,1.3333333333333333,0.0,2.0,1.3333333333333333,54.23,27.169999999999998,18.039999999999996,13.64,0.0,0.0,225.0,109.71969285714286
mp-620290,19.01234567901234,8.0,87.0,65.66666666666667,26.0,87.0,54.8,1357.77,478.75222222222226,471.058024691358,54.8,2.0,1.4814814814814816,110.77777777777777,0.95,2.49,2.513333333333333,3.44,2.3333333333333335,8.0,4.888888888888889,6.0,0.0,0.0,1.7777777777777777,0.9629629629629631,54.23,21.329444444444444,15.862592592592591,9.105,0.0,0.0,103.22222222222223,103.29612380952388
mp-697096,18.04081632653061,2.0,92.0,62.142857142857146,34.36734693877551,92.0,14.01,2041.4,405.5971428571429,467.3722448979592,14.01,1.0,1.4693877551020407,84.57142857142857,0.93,1.3499999999999996,1.8485714285714285,2.2,0.0,4.285714285714286,5.63265306122449,1.0,0.14285714285714285,1.0,1.1428571428571428,0.24489795918367344,29.2433333333,14.280952380942859,8.761088435363266,6.615,7.853,4.4874285714285715,208.42857142857142,32.35924920634923
mp-168,0.0,78.0,78.0,78.0,0.0,78.0,1687.0,1687.0,1687.0,0.0,1687.0,14.0,0.0,111.0,1.9,0.0,1.9,1.9,2.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,20.44,20.44,0.0,20.44,0.773,0.773,227.0,89.15999675324677
mp-22691,7.5,75.0,89.0,82.0,7.0,75.0,429.75,494.0,461.875,32.125,429.75,13.0,0.5,131.0,1.78,0.7699999999999998,2.165,1.78,2.5,14.5,1.5,13.0,0.0,2.0,3.5,1.5,25.92,25.090000000000003,0.8300000000000001,24.26,0.799,0.3995,76.5,15.125167857142849
mp-1039434,10.0,68.0,70.0,68.33333333333333,0.5555555555555524,68.0,594.22,923.0,868.2033333333334,91.32777777777774,923.0,2.0,0.5555555555555557,141.5,1.31,0.3799999999999999,1.3733333333333333,1.31,0.0,3.6666666666666665,2.7777777777777772,2.0,0.0,0.0,0.0,0.0,22.89,22.324166666666667,0.9430555555555559,22.89,0.0,0.0,194.0,39.6537571428572
mp-441,6.666666666666667,4.0,90.0,32.666666666666664,38.22222222222222,4.0,312.46,722.66,449.1933333333333,182.31111111111113,312.46,1.0,0.0,192.66666666666666,0.82,1.2800000000000002,1.2466666666666668,0.82,1.3333333333333333,6.0,6.666666666666667,1.0,0.0,1.0,1.3333333333333333,0.4444444444444444,90.7225,72.06944444443333,24.870740740755554,90.7225,0.464,0.15466666666666667,203.33333333333334,16.91409047619047
mp-705519,9.989594172736734,61.0,87.0,74.41935483870968,12.986472424557752,87.0,54.8,1728.0,864.4129032258064,835.729448491155,54.8,10.0,0.9989594172736733,94.06451612903226,1.91,1.53,2.6996774193548387,3.44,2.064516129032258,7.935483870967742,1.9979188345473466,6.0,0.967741935483871,2.0,2.0,0.0,10.32,9.692903225806452,0.6068678459937565,9.105,0.0,0.0,115.06451612903226,175.8965988095239
